docketId,title,rulemaking
DOL-2006-0006,"including the validity of the methodology and assumptions used;<bullet>Enhance the quality, utility, and clarity of the information to be collected; and<bullet>Minimize the burden of the collection of information on those who are to respond, including through the use of appropriate automated, electronic, mechanical, or other technological collection techniques or other forms of information technol",Nonrulemaking
RUS-2006-0002,"Great River Energy, Notice of Finding of No Significant Impact",Nonrulemaking
HHS-2006-0008,Meeting of the National Vaccine Advisory Committee,Nonrulemaking
HHS-2006-0009,National Vaccine Advisory Committee,Nonrulemaking
RHS-2006-0001,Notice of Request for Extension of a Currently Approved Information Collection,Nonrulemaking
ETA-2006-0028,Type of Review: Regular.,Nonrulemaking
NSF-2006-0007,Meetings: National Science Board,Nonrulemaking
ATBCB-2006-0001,Courthouse Access Advisory Committee; Meeting,Nonrulemaking
ETA-2006-0029,"Adjustment assistance; applications, determinations, etc.: Hewlett Packard  et al.",Nonrulemaking
ETA-2006-0030,"Adjustment assistance; applications, determinations, etc.: OBG Manufacturing Co.",Nonrulemaking
HHS-2006-0010,Annual Update of the HHS Poverty Guidelines,Nonrulemaking
DOL-2006-0007,"Organization, functions, and authority delegations: Emergency Management Center et al.",Nonrulemaking
ETA-2006-0031,"Adjustment assistance; applications, determinations, etc.: Plasti-Coil, Inc.",Nonrulemaking
ETA-2006-0032,"Adjustment assistance; applications, determinations, etc.: TexStyle, Inc.",Nonrulemaking
ETA-2006-0033,"Adjustment assistance; applications, determinations, etc.: Polyvision Corp.",Nonrulemaking
MSHA-2006-0002,Petitions for safety standards modification; summary of affirmative decisions; correction,Nonrulemaking
USTR-2006-0003,"Generalized System of Preferences (GSP): Notice of Closure of Case 017-CP-05, Protection of Intellectual Property in Pakistan, in the 2005 Annual Country Practice Review",Nonrulemaking
DOL-2006-0008,"Organization, functions, and authority delegations: Government Accountability Office",Nonrulemaking
EBSA-2006-0002,Proposed Extension of Information Collection: Comment Request National Medical Support Notice--Part B,Nonrulemaking
EBSA-2006-0003,This notice requests comments on an extension of the ICR included in the regulation governing the definition of ``plan assets as related to participant contributions. The Department is not proposing or implementing changes to the existing ICR at this time. A summary of the ICR and the current burden estimates follows:   Type of Review: Extension of a currently approved information collection.,Nonrulemaking
DOL-2006-0009,"Organization, functions, and authority delegations: Benefits Review Board",Nonrulemaking
NSF-2006-0008,Meetings: Materials Research Proposal Review Panel,Nonrulemaking
HHS-2006-0011,Use of Federal Real Property To Assist the Homeless,Nonrulemaking
DOL-2006-0010,"January 20, 2006.   The Department of Labor (DOL) has submitted the following public information collection requests (ICRs) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of each ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-6",Nonrulemaking
DOL-2006-0011,"The BLS is particularly interested in comments that:<bullet>Evaluate whether the proposed collection of information is necessary for the proper performance of the functions of the agency, including whether the information will have practical utility;<bullet>Evaluate the accuracy of the agencys estimate of the burden of the proposed collection of information, including the validity ofthe methodolog",Nonrulemaking
HHS-2006-0012,Federal claims; interest rates on overdue debts,Nonrulemaking
NSF-2006-0009,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
RHS-2006-0002,Notice for Requests for Proposals for Guaranteed Loans Under the Section 538 Guaranteed Rural Rental Housing Program (GRRHP) for Fiscal Year 2006,Nonrulemaking
ETA-2006-0034,"Adjustment assistance; applications, determinations, etc.: Xerox Corp.",Nonrulemaking
ETA-2006-0035,"Adjustment assistance; applications, determinations, etc.: WS Packaging Group Inc. et al.",Nonrulemaking
HHS-2006-0014,American Health Information Community Electronic Health Record Workgroup Meeting,Nonrulemaking
ESA-2006-0003,The Department of Labor seeks approval for the extension of this information collection in order to insure employees are paid in compliance with the Fair Labor Standards Act (FLSA).   Type of Review: Extension.,Nonrulemaking
ETA-2006-0036,"Adjustment assistance; applications, determinations, etc.: Joy Technologies, Inc.",Nonrulemaking
ETA-2006-0037,"Adjustment assistance; applications, determinations, etc.: Chemical Products Corp.",Nonrulemaking
ETA-2006-0038,"Adjustment assistance; applications, determinations, etc.: Scholle Packaging",Nonrulemaking
HHS-2006-0015,American Health Information Community Biosurveillance Workgroup Meeting,Nonrulemaking
DOL-2006-0012,"January 24, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693",Nonrulemaking
ETA-2006-0039,"Adjustment assistance; applications, determinations, etc.: American Greetings",Nonrulemaking
HHS-2006-0016,American Health Information Community Consumer Empowerment Workgroup Meeting,Nonrulemaking
ETA-2006-0040,"Adjustment assistance; applications, determinations, etc.: B.A.G. Corp., et al.",Nonrulemaking
ETA-2006-0041,"Adjustment assistance; applications, determinations, etc.: Slater Screen Print Corp. et al.",Nonrulemaking
ETA-2006-0042,"Adjustment assistance; applications, determinations, etc.: Rexnord Disc Coupling Operation",Nonrulemaking
HHS-2006-0017,American Health Information Community Chronic Care Workgroup Meeting,Nonrulemaking
HHS-2006-0018,"Amendment To Extend the January 24, 2003, Declaration Regarding Administration of Smallpox Countermeasures, as Amended on January 24, 2004 and January 24, 2005",Nonrulemaking
HHS-2006-0019,American Health Information Community Meeting,Nonrulemaking
ETA-2006-0043,"Adjustment assistance; applications, determinations, etc.: Meadow River Hardwood Lumber Co.",Nonrulemaking
ETA-2006-0044,"Adjustment assistance; applications, determinations, etc.: Candor Hosiery Mills, Inc., et al.",Nonrulemaking
ETA-2006-0045,"Adjustment assistance; applications, determinations, etc.: Simpson Door Co.",Nonrulemaking
ETA-2006-0046,"Adjustment assistance; applications, determinations, etc.: Bespak, Inc.",Nonrulemaking
GIPSA-2006-0002,Request for Extension and Revision of a Currently Approved Information Collection,Nonrulemaking
GIPSA-2006-0003,Voluntary Cancellation of Globals Designation,Nonrulemaking
NSF-2006-0010,Meetings; Sunshine Act,Nonrulemaking
RHS-2006-0003,Notice of Request for Extension of a Currently Approved Information Collection,Nonrulemaking
NRCS-2006-0003,Notice of Proposed Changes to the Natural Resources Conservation Services National Handbook of Conservation Practices,Nonrulemaking
NRCS-2006-0004,Notice of Availability of the Record of Decisions (ROD) for Williamson River Delta Restoration Project,Nonrulemaking
NSF-2006-0011,Meetings: National Science Board,Nonrulemaking
NSF-2006-0012,Meetings: National Science Board,Nonrulemaking
ETA-2006-0047,"Adjustment assistance; applications, determinations, etc.: John Crane, Inc.",Nonrulemaking
DOL-2006-0013,"January 30, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting the Department of Labo",Nonrulemaking
ETA-2006-0048,"Adjustment assistance; applications, determinations, etc. Foamex LP",Nonrulemaking
USTR-2006-0004,Results of Out-Of-Cycle Review Under Section 182 and Termination ofAction Under Section 301(b): Intellectual Property Laws and Practices of the Government of Ukraine,Nonrulemaking
ETA-2006-0049,"Adjustment assistance; applications, determinations, etc. Pliana, Inc., et al.",Nonrulemaking
EBSA-2006-0004,"Amendment to Prohibited Transaction Exemption (PTE) 75-1, Exemptions From Prohibitions Respecting Certain Classes of Transactions Involving Employee Benefit Plans and Certain Broker-Dealers, Reporting Dealers and Banks",Nonrulemaking
ETA-2006-0050,"Adjustment assistance; applications, determinations, etc.: Paxar Corp.",Nonrulemaking
ETA-2006-0051,"Adjustment assistance; applications, determinations, etc.: Robert Bosch Fuel Systems",Nonrulemaking
HHS-2006-0020,Meetings: Vital and Health Statistics National Committee,Nonrulemaking
EBSA-2006-0005,"Amendment to Prohibited Transaction Exemption 84-24 (PTE 84-24) For Certain Transactions Involving Insurance Agents and Brokers, Pension Consultants, Insurance Companies, Investment Companies and Investment Company Principal Underwriters",Nonrulemaking
DOL-2006-0014,"January 26, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting the Department of Labo",Nonrulemaking
ETA-2006-0052,"Adjustment assistance; applications, determinations, etc.: Sturgis Foundry Corp. et al.",Nonrulemaking
HHS-2006-0021,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
HHS-2006-0022,Meetings: Vital and Health Statistics National Committee,Nonrulemaking
HHS-2006-0023,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
RUS-2006-0004,Information Collection Activity; Comment Request,Nonrulemaking
ETA-2006-0053,"Adjustment assistance; applications, determinations, etc.: Cequent Electrical Products",Nonrulemaking
NASS-2006-0001,Notice of Intent To Seek Approval To Conduct an Information Collection,Nonrulemaking
DOL-2006-0015,"January 31, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting the Department of Labo",Nonrulemaking
ETA-2006-0054,Type of Review: Revision of a currently approved collection.,Nonrulemaking
VETS-2006-0001,Meetings: Presidents National Hire Veterans Committee,Nonrulemaking
NSF-2006-0013,Meetings: Materials Research Proposal Review Panel,Nonrulemaking
NSF-2006-0014,Meetings: Proposal reviews,Nonrulemaking
HHS-2006-0024,Office of the National Coordinator; American Health Information Community Chronic Care Workgroup Meeting,Nonrulemaking
HHS-2006-0025,Office of the National Coordinator; American Health Information Community Consumer Empowerment Workgroup Meeting,Nonrulemaking
RHS-2006-0004,Notice of Request for Extension of a Currently Approved Information Collection,Nonrulemaking
USTR-2006-0005,Request for Comments and Notice of Public Hearing Concerning Proposed Free Trade Agreement With Republic of Korea,Nonrulemaking
HHS-2006-0026,Office of the National Coordinator; American Health Information Community Electronic Health Record Workgroup Meeting,Nonrulemaking
HHS-2006-0027,Office of the National Coordinator; American Health Information Community Biosurveillance Workgroup Meeting,Nonrulemaking
NSF-2006-0015,Notice of Intent To Extend an Information Collection,Nonrulemaking
ETA-2006-0055,"Adjustment assistance; applications, determinations, etc.: Elmers Products, Inc.",Nonrulemaking
ETA-2006-0056,"Adjustment assistance; applications, determinations, etc.: Jones Apparel Group, Inc.",Nonrulemaking
ETA-2006-0057,"Adjustment assistance; applications, determinations, etc.: Reed&amp; Barton Corp. et al",Nonrulemaking
NASS-2006-0002,Notice of the Advisory Committee on Agriculture Statistics Meeting,Nonrulemaking
NASS-2006-0003,Notice of Appointment to the Advisory Committee on Agriculture Statistics,Nonrulemaking
NASS-2006-0004,Notice of Intent To Reinstate a Previously Approved Information Collection,Nonrulemaking
NRCS-2006-0006,Notice of Meeting of the Agricultural Air Quality Task Force,Nonrulemaking
DOL-2006-0016,"February 2, 2005.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693",Nonrulemaking
ETA-2006-0058,"Adjustment assistance; applications, determinations, etc.: Premier Quilting Corp.",Nonrulemaking
DOL-2006-0017,"February 1, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) forreview and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-693-",Nonrulemaking
ETA-2006-0059,"Adjustment assistance; applications, determinations, etc.: Rawlings Sporting Goods Co.",Nonrulemaking
ETA-2006-0060,"Adjustment assistance; applications, determinations, etc.: Carolina Mills, Inc., et al.",Nonrulemaking
ETA-2006-0061,"Adjustment assistance; applications, determinations, etc.: Cequent Electrical Products",Nonrulemaking
NSF-2006-0016,Meetings: Materials Research Proposal Review Panel,Nonrulemaking
NSF-2006-0017,"Committees; establishment, renewal, termination, etc.: Industrial Innovation Proposal Review Panel",Nonrulemaking
RBS-2006-0002,Inviting Applications for Renewable Energy Systems and Energy Efficiency Improvements Grants and Guaranteed Loans,Nonrulemaking
DOL-2006-0018,"Comments should be sent to Office of Information and Regulatory Affairs, Attn: OMB Desk Officer for the Bureau of Labor Statistics (BLS), Office of Management and Budget, Room 10235, Washington, DC 20503, 202-395-7316 (this is not a toll-free number), within 30 days from the date of this publication in the Federal Register.   The OMB is particularly interested in comments which:<bullet>Evaluate wh",Nonrulemaking
ETA-2006-0063,"Grants and cooperative agreements; availability, etc.: Workforce Investment Act--",Nonrulemaking
ETA-2006-0064,Type of Review: Extension.,Nonrulemaking
RBS-2006-0003,Notice of Request for Extension of a Currently Approved Information Collection,Nonrulemaking
RBS-2006-0004,Notice of Request for Extension of a Currently Approved Information Collection,Nonrulemaking
DOL-2006-0019,"Comments should be sent to Office of Information and Regulatory Affairs, Attn: OMB Desk Officer for ETA, Office of Management and Budget, Room 10235, Washington, DC 20503, 202-395-7316 (this is not a toll free number), within 30 days from the date of this publication in the Federal Register.   The OMB is particularly interested in comments which:<bullet>Evaluate whether the proposed collection of",Nonrulemaking
NSF-2006-0018,Meetings: NSF-NASA -Astronomy and Astrophysics Advisory Committee,Nonrulemaking
ESA-2006-0004,"The Department of Labor seeks approval for the extension of this information collection in order to carry out its responsibility to ensure that Division of Coal Mine Workers Compensation regulations are followed correctly, that the new benefit amount is accurate and to insure that the correct benefits amounts are paid.   Type of Review: Extension.",Nonrulemaking
ESA-2006-0005,The Department of Labor seeks approval for the extension of this information collection in order to gather information necessary to prepare the required economic report used by the Committee to set industry wage rates in America Samoa.   Type of Review: Extension.,Nonrulemaking
FRTIB-2006-0004,Meetings; Sunshine Act,Nonrulemaking
RUS-2006-0005,Information Collection Activity; Comment Request,Nonrulemaking
RUS-2006-0006,Information Collection Activity; Comment Request,Nonrulemaking
HHS-2006-0028,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
RUS-2006-0007,Information Collection Activity; Comment Request,Nonrulemaking
RUS-2006-0008,Information Collection Activity; Comment Request,Nonrulemaking
ESA-2006-0006,Assignment of Presidents Reporting Function Contained Within Section 401(c) of the National Emergencies Act (50 U.S.C. 1641(c)),Nonrulemaking
HHS-2006-0029,Findings of Scientific Misconduct,Nonrulemaking
DOL-2006-0020,"<bullet>Enhance the quality, utility, and clarity of the information to be collected; and<bullet>Minimize the burden of the collection of information on those who are to respond, including through the use of appropriate automated, electronic, mechanical, or other technological collection techniques or other forms of information technology, e.g., permitting electronic submission of responses.",Nonrulemaking
HHS-2006-0030,Findings of Research Misconduct,Nonrulemaking
HHS-2006-0032,"Meetings: Genetics, Health, and Society, Secretarys Advisory Committee",Nonrulemaking
HHS-2006-0033,Meeting of the Presidential Advisory Council on HIV/AIDS,Nonrulemaking
NSF-2006-0019,Agency Information Collection Activities: Comment Request,Nonrulemaking
RBS-2006-0005,Notice of Request for Extension of a Currently Approved Information Collection,Nonrulemaking
GIPSA-2006-0004,Amendment to Certification of Louisianas Central Filing System,Nonrulemaking
RUS-2006-0009,Revision of Delegation of Authority,Nonrulemaking
NSF-2006-0020,Notice of Permit Applications Received Under the Antarctic Conservation Act of 1978 (Pub. L. 95-541),Nonrulemaking
NSF-2006-0021,Agency Information Collection Activities: Comment Request,Nonrulemaking
DOL-2006-0021,"February 14, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. Chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by calling the Department of Labor",Nonrulemaking
HHS-2006-0034,Procedure for Designating Classes of Employees as Members of the Special Exposure Cohort Under the Energy Employees Occupational Illness Compensation Program Act of 2000,Nonrulemaking
FFIEC-2006-0001,Appraisal Subcommittee; 60 Day Notice of Intent To Request Clearance for Extension of Collection of Information; Opportunity for Public Comment,Nonrulemaking
HHS-2006-0035,Office of the National Coordinator; American Health Information Community Electronic Health Record Workgroup Meeting,Nonrulemaking
MSHA-2006-0005,Safety standard petitions,Nonrulemaking
NRCS-2006-0007,"Harding Lake, Aquatic Habitat Enhancement Project",Nonrulemaking
HHS-2006-0036,Office of the National Coordinator; American Health Information Community Consumer Empowerment Workgroup Meeting,Nonrulemaking
HHS-2006-0037,Office of the National Coordinator; American Health Information Community Chronic Care Workgroup Meeting,Nonrulemaking
HHS-2006-0038,Meetings: American Health Information Community Biosurveillance Workgroup,Nonrulemaking
EBSA-2006-0007,National Summit on Retirement Savings,Nonrulemaking
ETA-2006-0065,"Adjustment assistance; applications, determinations, etc.: Sonoco Products Co.",Nonrulemaking
ETA-2006-0066,"Adjustment assistance; applications, determinations, etc.: U.S. Airways, Inc.",Nonrulemaking
ETA-2006-0067,"Adjustment assistance; applications, determinations, etc.: Wyeth Pharmaceuticals",Nonrulemaking
ETA-2006-0068,"Adjustment assistance; applications, determinations, etc.: Scholle Corp.",Nonrulemaking
HHS-2006-0039,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
ETA-2006-0069,"Adjustment assistance; applications, determinations, etc.: Bristol Compressors, Inc.",Nonrulemaking
HHS-2006-0040,30-Day Notice; Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
ETA-2006-0070,"Adjustment assistance; applications, determinations, etc.: EiC Corp.",Nonrulemaking
ETA-2006-0071,"Adjustment assistance; applications, determinations, etc.: Garner Automotive Electrical, Inc., et al.",Nonrulemaking
ETA-2006-0072,"Adjustment assistance; applications, determinations, etc.: Rutgers Organics Corp.",Nonrulemaking
HHS-2006-0041,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
HHS-2006-0042,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
ESA-2006-0007,"technological collection techniques or other forms of information technology, e.g., permitting electronic submissions of responses.   III. Current Actions: The Department of Labor (DOL) seeks extension of approval to collect this information in order to carry out its responsibility to insure that Longshore beneficiaries are receiving appropriate benefits.   Failure to request this information, the",Nonrulemaking
ETA-2006-0073,"Adjustment assistance; applications, determinations, etc.: PPS Group, LLC",Nonrulemaking
ETA-2006-0074,"Adjustment assistance; applications, determinations, etc.: Avanex Corp.",Nonrulemaking
ETA-2006-0075,"Adjustment assistance; applications, determinations, etc.: Weston Foods, Ltd.",Nonrulemaking
ETA-2006-0076,"Adjustment assistance; applications, determinations, etc.: Frank Morrow Co. et al.",Nonrulemaking
HHS-2006-0043,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
BLS-2006-0002,Office of Management and Budget clearance isbeing sought for the CPS Volunteer Supplement. The September 2006 instrument includes some revisions made since the September 2005 instrument. A follow-up question to the ones that determine volunteer status was added to probe for volunteering for religious organizations. A question was added to determine the main activity a volunteer performs for his ma,Nonrulemaking
ETA-2006-0077,"Adjustment assistance; applications, determinations, etc.: Barry Controls D/I",Nonrulemaking
ETA-2006-0078,"Adjustment assistance; applications, determinations, etc.: Sun Chemical",Nonrulemaking
ETA-2006-0079,"Adjustment assistance; applications, determinations, etc.: General Cable et al.",Nonrulemaking
ETA-2006-0080,"Adjustment assistance; applications, determinations, etc.: Delta Faucet Co. et al.",Nonrulemaking
ETA-2006-0081,authorizes state workforce security agencies to access the NDNH ``for purposes of administering an unemployment compensation program under Federal or State law. BAM must utilize this resource as part of the audit of paid claims to detect and investigate claimant employment during the benefit year to determine its effect on the claimants eligibility for UI.   This requirement will be effective with,Nonrulemaking
HHS-2006-0044,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
RHS-2006-0006,Notice of Request for Extension of a Currently Approved Information Collection,Nonrulemaking
HHS-2006-0045,Surgeon Generals Call to Action on Preventing Underage Drinking,Nonrulemaking
HHS-2006-0046,Secretarys Advisory Committee on Human Research Protections,Nonrulemaking
HHS-2006-0047,Request for Nominations of Members to the Advisory Committee on Blood Safety and Availability,Nonrulemaking
DOL-2006-0022,"February 16, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) on February 8, 2005 for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. Chapter 35). This notice corrects the title and ETA Form numbers previously incorrectly referenced in the",Nonrulemaking
HHS-2006-0048,Debarment,Nonrulemaking
HHS-2006-0049,"Assistant Secretary for Planning and Evaluation; Medicaid Program; Meeting of the Medicaid Commission--March 13-15, 2006",Nonrulemaking
NSF-2006-0022,Meetings: Astronomy and Astrophysics Advisory Committee,Nonrulemaking
DOL-2006-0023,"<bullet>Evaluate the accuracy of the agencys estimate of the burden of the proposed collection of information, including the validity of the methodology and assumptions used;<bullet>Enhance the quality, utility, and clarity of the information to be collected; and<bullet>Minimize the burden of the collection of information on those who are to respond, including through the use of appropriate automa",Nonrulemaking
RBS-2006-0006,Announcement of Value-Added Producer Grant Application Deadline; Correction,Nonrulemaking
EBSA-2006-0008,Proposed Extension of Information Collection; Comment Request; ERISA Summary Annual Report,Nonrulemaking
USTR-2006-0006,"Andean Trade Preference Act (ATPA), as Amended: Notice Regarding the 2004 and 2005 Annual Reviews",Nonrulemaking
USTR-2006-0007,Termination of Sanctions Imposed on Certain Member States of the European Communities Pursuant to Title VII of the Omnibus Trade and Competitiveness Act of 1988,Nonrulemaking
USTR-2006-0008,Revised Fiscal Year 2006 Tariff-rate Quota Allocations for Raw Cane Sugar and Refined Sugar,Nonrulemaking
RUS-2006-0010,Information Collection Activity; Comment Request,Nonrulemaking
DOL-2006-0024,"Organization, functions, and authority delegations: Inspector General Office",Nonrulemaking
EAB-2006-0002,"Proposal To Collect Information on the Initial Report on a Foreign Persons Direct or Indirect Acquisition, Establishment, or Purchase of the Operating Assets, of a U.S. Business Enterprise",Nonrulemaking
GIPSA-2006-0005,"Designation for Jamestown (ND), Lincoln (NE), Memphis (TN), Omaha (NE), and Sioux City (IA) Areas",Nonrulemaking
FRTIB-2006-0006,Meetings: Employee Thrift Advisory Council,Nonrulemaking
GIPSA-2006-0006,Purchase of Schneider (IN) and Amendment to the Champaign (IL) Area,Nonrulemaking
GIPSA-2006-0007,"Opportunity for Designation in the Idaho, Lewiston (ID), Ohio Valley (IN), and Utah Areas, and Request for Comments on the Official Agencies Serving These Areas",Nonrulemaking
MSHA-2006-0007,Summary of Decisions Granting in Whole or in Part Petitions for Modification,Nonrulemaking
DOL-2006-0025,Bureau of International Labor Affairs; Request for Information Concerning Labor Rights in the Republic of Korea and Its Laws Governing Exploitative Child Labor,Nonrulemaking
ESA-2006-0008,"disabilities. Section 8111(b) of the FECA and section 908(g) of the LHWCA provide that persons undergoing such vocational rehabilitation may receive maintenance allowances as additional compensation. The OWCP-17 serves as a bill submitted by the program participant to OWCP, requesting reimbursement of incidental expenses incurred due to participation in an approved rehabilitation effort for the pr",Nonrulemaking
DOL-2006-0026,"February 24, 2006.   The Department of Labor (DOL) has submitted the following public information collection requests (ICRs) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of each ICR, with applicable supporting documentation, may be obtained by contacting the Department of L",Nonrulemaking
ETA-2006-0082,"Adjustment assistance; applications, determinations, etc.: Cranford Woodcarving, Inc.",Nonrulemaking
ETA-2006-0083,"Adjustment assistance; applications, determinations, etc.: Isabel Bloom LLC",Nonrulemaking
HHS-2006-0050,Fleet Alternative Fuel Vehicle Acquisition and Compliance Report,Nonrulemaking
ETA-2006-0084,"Adjustment assistance; applications, determinations, etc.: Lexel Co.",Nonrulemaking
ATBCB-2006-0002,Notice of a Meeting,Nonrulemaking
ETA-2006-0085,"Adjustment assistance; applications, determinations, etc.: Saint Gobain Calmar, City of Industry",Nonrulemaking
ETA-2006-0086,"Adjustment assistance; applications, determinations, etc.: Outokumpu Advanced Superconductors",Nonrulemaking
ETA-2006-0087,"Adjustment assistance; applications, determinations, etc.: Parlex Corp., et al.",Nonrulemaking
ETA-2006-0088,"Adjustment assistance; applications, determinations, etc.: Creo Americas, Inc.; U.S. Headquarters",Nonrulemaking
ETA-2006-0089,"Adjustment assistance; applications, determinations, etc.: International Business Machines Corp.",Nonrulemaking
ETA-2006-0090,"Adjustment assistance; applications, determinations, etc.: Unimatrix Americas",Nonrulemaking
MSHA-2006-0008,MSHA is seeking an extension of the information collection related to certification and notification of methane detected in mine atmosphere.   Type of Review: Extension.,Nonrulemaking
MSHA-2006-0009,MSHA is seeking to continue the requirement for mine operators to obtain certification from the manufacturer that roof and rock bolts and accessories are manufactured and tested in accordance with the applicable American Society for testing and Materials (ASTM) specifications and make that certification available to an authorized representative of the Secretary.   Type of Review: Extension.,Nonrulemaking
NRCS-2006-0008,Notice of Request for an Extension and Revision of a Currently Approved Information Collection,Nonrulemaking
DOL-2006-0027,"Grants and cooperative agreements; availability, etc.: New Freedom Initiative Award",Nonrulemaking
ETA-2006-0091,Older Americans Act--Solicitation for Grant Applications; Senior Community Service Employment Program National Grants for Program Year 2006,Nonrulemaking
ETA-2006-0092,"Adjustment assistance; applications, determinations, etc.: Cognis Corp.",Nonrulemaking
ETA-2006-0093,"Adjustment assistance; applications, determinations, etc.: Jackson Products, Inc.",Nonrulemaking
NSF-2006-0023,Agency Information Collection Activities: Proposed Reinstatement of Collection; Comment Request,Nonrulemaking
USTR-2006-0009,Trade Policy Staff Committee; Request for Public Comment on Review of Employment Impact of a Proposed Free Trade Agreement Between the United States and Korea,Nonrulemaking
ETA-2006-0094,"Adjustment assistance; applications, determinations, etc.: Atlantic Luggage Co.",Nonrulemaking
ETA-2006-0095,"Adjustment assistance; applications, determinations, etc.: ABCO Rents of Clinton",Nonrulemaking
ETA-2006-0096,"Adjustment assistance; applications, determinations, etc.: OMara Inc.",Nonrulemaking
NSF-2006-0024,"Agency Information Collection Activities: Proposed Collection, Comment Request",Nonrulemaking
USTR-2006-0010,Trade Policy Staff Committee; Initiation of Environmental Review of Proposed Free Trade Agreement Between the United States and Korea; Public Comments on Scope of Environmental Review,Nonrulemaking
ETA-2006-0097,"Adjustment assistance;  applications, determinations, etc. Falcon Plastics",Nonrulemaking
ETA-2006-0098,"Adjustment assistance; applications, determinations, etc.: American Allsafe Co.",Nonrulemaking
ETA-2006-0099,"Adjustment assistance; applications, determinations, etc.: Alene Candles, Inc., et al.",Nonrulemaking
HHS-2006-0051,Agency Information Collection Activities: Proposed Collection; Comment Request,Nonrulemaking
HHS-2006-0052,"Office of the Secretary, Departmental Appeals Board; Privacy Act of 1974; New System of Records",Nonrulemaking
NSF-2006-0025,Meetings: Alan T. Waterman Award Committee,Nonrulemaking
USTR-2006-0011,Determination of Eligibility for Retroactive Duty Treatment Under the Dominican Republic--Central America--United States Free Trade Agreement,Nonrulemaking
ARS-2006-0002,"Notice of Intent To Request an Extension, and Revision, of a Currently Approved Information Collection",Nonrulemaking
ARS-2006-0003,"Office of the Under Secretary, Research, Education, and Economics; Notice of the Advisory Committee on Biotechnology and 21st Century Agriculture Meeting",Nonrulemaking
DOL-2006-0028,"February 28, 2006.   The Department of Labor (DOL) has submitted the following public information collection request (ICR) to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995 (Pub. L. 104-13, 44 U.S.C. chapter 35). A copy of this ICR, with applicable supporting documentation, may be obtained by contacting Darrin King on 202-69",Nonrulemaking
NSF-2006-0026,Meetings: Biological Sciences Advisory Committee,Nonrulemaking
NSF-2006-0027,Meetings: Materials Research Proposal Review Panel,Nonrulemaking
